 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
824,16-1_10min:n_14_t_48:_10030,1452.491,255,0,255,255,255,742.357,232.312,742.357,232.312,169.944,714.27,201.84,47.85,53.07,62.868,29.417,55.387,0.632,68.355,370385.231,255,NaN,NaN,100,489345,31,716.01,253.17,47.579,33.204,2.137,0.468,0.901
825,16-1_10min:n_14_t_52:_10031,2345.633,255,0,255,255,255,751.685,221.345,751.685,221.345,239.107,711.66,180.96,72.21,73.08,92.908,32.145,53.314,0.516,99.69,598136.441,255,NaN,NaN,100,790245,32,711.66,250.56,43.586,38.101,2.89,0.346,0.871
826,16-1_10min:n_14_t_52:_10032,2283.567,255,0,255,255,255,752.551,219.649,752.551,219.649,240.337,709.92,180.96,73.95,72.21,93.33,31.153,50.818,0.497,99.138,582309.662,255,NaN,NaN,100,769335,33,710.79,248.82,42.51,36.995,2.996,0.334,0.821
827,16-1_10min:n_14_t_48:_10033,1039.224,255,0,255,255,255,739.113,235.663,739.113,235.663,150.717,709.05,212.28,52.2,40.02,58.058,22.791,34.36,0.575,61.598,265002.044,255,NaN,NaN,100,350115,34,709.05,249.69,36.384,26.321,2.547,0.393,0.865
828,16-1_10min:n_14_t_50:_10034,1527.424,255,0,255,255,255,750.08,225.261,750.08,225.261,226.628,707.31,191.4,69.6,61.77,78.767,24.69,47.734,0.374,90.785,389493.171,255,NaN,NaN,100,514590,35,707.31,249.69,39.946,31.88,3.19,0.313,0.714
829,16-1_10min:n_14_t_51:_10035,1843.051,255,0,255,255,255,754.467,220.537,754.467,220.537,240.548,717.75,183.57,62.64,74.82,86.603,27.097,57.619,0.4,89.255,469978.132,255,NaN,NaN,100,620925,36,719.49,248.82,46.975,32.571,3.196,0.313,0.76
830,16-1_10min:n_14_t_57:_10036,2626.443,255,0,255,255,255,767.644,208.702,767.644,208.702,266.721,727.32,165.3,75.69,91.35,109.369,30.576,54.997,0.464,110.545,669742.965,255,NaN,NaN,100,884850,37,738.63,255.78,54.934,35.682,3.577,0.28,0.836
831,16-1_10min:n_14_t_60:_10037,4983.43,255,0,255,255,255,780.148,173.772,780.148,173.772,456.526,737.76,94.83,80.04,157.47,144.876,43.797,75.061,0.3,164.58,1270774.548,255,NaN,NaN,100,1678920,38,745.59,252.3,73.098,65.787,3.308,0.302,0.66
832,16-1_10min:n_14_t_54:_10038,1113.4,255,0,255,255,255,760.777,225.801,760.777,225.801,156.024,740.37,194.01,35.67,58.29,61.972,22.875,67.834,0.575,62.718,283916.974,255,NaN,NaN,100,375105,39,744.72,251.43,66.28,27.806,2.709,0.369,0.848
833,16-1_10min:n_14_t_61:_10039,4091.801,254.811,6.934,255,0,255,782.824,219.008,782.826,218.993,469.143,741.24,145.29,80.91,161.82,132.03,39.46,77.721,0.234,164.347,1042637.319,255,-36.722,1346.501,99.926,1377510,40,785.61,307.11,79.939,62.801,3.346,0.299,0.563
834,16-1_10min:n_14_t_56:_10040,1965.669,255,0,255,255,255,776.077,207.636,776.077,207.636,237.964,747.33,163.56,53.94,83.52,98.001,25.538,68.508,0.436,93.419,501245.671,255,NaN,NaN,100,662235,41,749.94,246.21,57.938,30.654,3.837,0.261,0.779
835,16-1_10min:n_14_t_57:_10041,1970.211,255,0,255,255,255,775.804,213.434,775.804,213.434,244.203,745.59,164.43,50.46,87,90.369,27.759,71.257,0.415,89.884,502403.729,255,NaN,NaN,100,663765,42,749.07,246.21,64.179,37.61,3.255,0.307,0.698
836,16-1_10min:n_14_t_57:_10042,2266.159,255,0,255,255,255,776.359,209.467,776.359,209.467,269.583,743.85,163.56,55.68,90.48,98.699,29.234,73.177,0.392,99.23,577870.443,255,NaN,NaN,100,763470,43,746.46,249.69,58.261,37.937,3.376,0.296,0.676
837,16-1_10min:n_14_t_57:_10043,2327.468,255,0,255,255,255,777.203,210.935,777.203,210.935,279.935,740.37,163.56,62.64,88.74,98.476,30.093,70.257,0.373,104.273,593504.213,255,NaN,NaN,100,784125,44,742.11,250.56,54.851,43.396,3.272,0.306,0.642
838,16-1_10min:n_14_t_57:_10044,1650.042,255,0,255,255,255,775.802,217.236,775.802,217.236,229.825,745.59,169.65,46.98,80.91,80.909,25.966,73.412,0.393,85.989,420760.71,255,NaN,NaN,100,555900,45,748.2,247.08,62.916,39.694,3.116,0.321,0.671
839,16-1_10min:n_14_t_58:_10045,2135.972,255,0,255,255,255,778.434,210.764,778.434,210.764,272.429,746.46,162.69,53.07,90.48,92.986,29.247,78.267,0.362,96.256,544672.809,255,NaN,NaN,100,719610,46,749.94,247.08,60.191,44.166,3.179,0.315,0.629
840,16-1_10min:n_14_t_59:_10046,2240.424,255,0,255,255,255,780.972,208.219,780.972,208.219,267.297,751.68,161.82,46.98,93.96,96.948,29.424,82.912,0.394,94.746,571308.12,255,NaN,NaN,100,754800,47,774.3,161.82,97.386,40.983,3.295,0.304,0.667
841,16-1_10min:n_14_t_58:_10047,1447.95,255,0,255,255,255,779.226,217.84,779.226,217.84,200.631,755.16,173.13,35.67,77.43,76.546,24.085,81.184,0.452,78.131,369227.173,255,NaN,NaN,100,487815,48,775.17,250.56,82.321,34.859,3.178,0.315,0.761
842,16-1_10min:n_14_t_61:_10048,2508.367,255,0,255,255,255,786.432,199.405,786.432,199.405,256.049,757.77,159.21,51.33,85.26,91.418,34.936,80.99,0.481,91.763,639633.483,255,NaN,NaN,100,845070,49,760.38,238.38,58.57,42.867,2.617,0.382,0.75
843,16-1_10min:n_14_t_61:_10049,1635.661,255,0,255,255,255,785.134,213.029,785.134,213.029,189.47,756.9,178.35,45.24,63.51,68.591,30.363,73.916,0.573,69.278,417093.529,255,NaN,NaN,100,551055,50,756.9,235.77,54.713,38.088,2.259,0.443,0.807
844,16-1_10min:n_14_t_61:_10050,2482.632,255,0,255,255,255,789.926,195.387,789.926,195.387,256.769,765.6,153.99,47.85,87,89.217,35.43,83.273,0.473,95.403,633071.16,255,NaN,NaN,100,836400,51,770.82,240.99,65.772,46.256,2.518,0.397,0.768
845,16-1_10min:n_14_t_61:_10051,2587.841,255,0,255,255,255,792.537,196.932,792.537,196.932,299.621,764.73,151.38,56.55,91.35,92.001,35.814,82.045,0.362,102.365,659899.481,255,NaN,NaN,100,871845,52,767.34,239.25,58.201,54.673,2.569,0.389,0.611
846,16-1_10min:n_14_t_61:_10052,3048.036,255,0,255,255,255,794.454,202.23,794.454,202.23,311.714,765.6,148.77,55.68,106.14,104.267,37.221,84.136,0.394,109.954,777249.256,255,NaN,NaN,100,1026885,53,789.09,254.91,74.864,53.201,2.801,0.357,0.688
847,16-1_10min:n_14_t_61:_10053,2704.404,255,0,255,255,255,797.343,200.224,797.343,200.224,309.34,768.21,148.77,58.29,97.44,96.508,35.679,79.292,0.355,104.302,689622.943,255,NaN,NaN,100,911115,54,770.82,237.51,58.299,53.383,2.705,0.37,0.633
848,16-1_10min:n_14_t_61:_10054,3286.46,255,0,255,255,255,800.578,208.164,800.578,208.164,339.888,773.43,141.81,53.94,127.02,122.054,34.284,83.341,0.357,129.773,838047.249,255,NaN,NaN,100,1107210,55,795.18,268.83,76.43,49.482,3.56,0.281,0.675
849,16-1_10min:n_14_t_61:_10055,2073.149,255,0,255,255,255,800.315,222.443,800.315,222.443,219.385,778.65,171.39,35.67,90.48,87.605,30.131,81.588,0.541,92.666,528653.02,255,NaN,NaN,100,698445,56,792.57,261.87,77.53,35.636,2.907,0.344,0.917
850,16-1_10min:n_14_t_61:_10056,3008.677,255,0,255,255,255,807.911,210.205,807.911,210.205,334.879,781.26,138.33,59.16,130.5,125.742,30.465,77.948,0.337,135.999,767212.762,255,NaN,NaN,100,1013625,57,800.4,268.83,73.652,41.01,4.127,0.242,0.663
851,16-1_10min:n_14_t_61:_10057,3176.709,255,0,255,255,255,811.277,213.083,811.277,213.083,339.044,786.48,133.11,56.55,141.81,134.938,29.975,77.717,0.347,146.227,810060.872,255,NaN,NaN,100,1070235,58,803.01,274.92,75.881,39.527,4.502,0.222,0.73
852,16-1_10min:n_14_t_61:_10058,3044.252,255,0,255,255,255,815.408,208.938,815.408,208.938,351.857,791.7,130.5,59.16,144.42,139.7,27.746,76.832,0.309,147.595,776284.209,255,NaN,NaN,100,1025610,59,806.49,274.92,78.094,37.598,5.035,0.199,0.666
853,16-1_10min:n_14_t_61:_10059,2236.639,255,0,255,255,255,819.163,191.286,819.163,191.286,287.441,793.44,132.24,60.03,108.75,121.524,23.434,71.211,0.34,116.34,570343.072,255,NaN,NaN,100,753525,60,797.79,240.99,62.86,30.572,5.186,0.193,0.709
854,16-1_10min:n_14_t_61:_10060,1975.509,255,0,255,255,255,821.311,189.563,821.311,189.563,271.359,796.05,133.98,54.81,103.53,116.078,21.669,71.049,0.337,109.503,503754.795,255,NaN,NaN,100,665550,61,798.66,237.51,70.989,28.689,5.357,0.187,0.723
855,16-1_10min:n_15_t_9:_10000,750.845,255,0,255,255,255,675.025,341.011,675.025,341.011,126.532,660.33,314.07,28.71,48.72,47.927,19.947,67.258,0.589,53.006,191465.424,255,NaN,NaN,100,252960,1,662.07,362.79,66.801,21.655,2.403,0.416,0.912
856,16-1_10min:n_15_t_13:_10001,1000.622,255,0,255,255,255,679.137,339.194,679.137,339.194,135.406,662.07,312.33,31.32,47.85,49.259,25.864,69.273,0.686,54.927,255158.559,255,NaN,NaN,100,337110,2,662.94,360.18,60.593,28.444,1.905,0.525,0.943
857,16-1_10min:n_15_t_15:_10002,1216.338,255,0,255,255,255,682.69,341.056,682.69,341.056,148.431,663.81,312.33,38.28,47.85,45.462,34.065,83.619,0.694,53.743,310166.266,255,NaN,NaN,100,409785,3,667.29,359.31,60.945,38.28,1.335,0.749,0.884
858,16-1_10min:n_15_t_20:_10003,1954.316,157.622,123.915,255,0,255,696.613,333.423,685.189,337.717,250.144,666.42,309.72,67.86,47.85,69.006,36.06,24.465,0.392,73.411,308043.162,255,-0.486,-1.764,61.813,406980,4,669.9,355.83,31.43,41.875,1.914,0.523,0.826
859,16-1_10min:n_15_t_18:_10004,1311.708,255,0,255,255,255,689.418,336.599,689.418,336.599,153.862,669.9,306.24,36.54,52.2,49.462,33.766,75.437,0.696,56.997,334485.463,255,NaN,NaN,100,441915,5,672.51,354.96,58.736,36.39,1.465,0.683,0.917
860,16-1_10min:n_15_t_18:_10005,1334.415,255,0,255,255,255,691.611,337.057,691.611,337.057,151.278,673.38,308.85,34.8,51.33,51.417,33.044,73.095,0.733,56.463,340275.748,255,NaN,NaN,100,449565,6,675.99,356.7,56.31,33.978,1.556,0.643,0.94
861,16-1_10min:n_15_t_18:_10006,1355.608,255,0,255,255,255,694.015,338.694,694.015,338.694,159.679,675.99,308.85,34.8,54.81,52.799,32.69,84.517,0.668,55.748,345680.014,255,NaN,NaN,100,456705,7,685.56,360.18,67.036,34.414,1.615,0.619,0.893
862,16-1_10min:n_15_t_29:_10007,1327.603,255,0,255,255,255,699.48,337.135,699.48,337.135,157.255,680.34,306.24,34.8,58.29,54.489,31.022,96.905,0.675,58.523,338538.663,255,NaN,NaN,100,447270,8,706.44,306.24,95.117,33.476,1.756,0.569,0.91
863,16-1_10min:n_15_t_31:_10008,1232.99,255,0,255,255,255,701.32,338.295,701.32,338.295,144.827,685.56,310.59,31.32,53.07,52.205,30.072,90.979,0.739,53.524,314412.476,255,NaN,NaN,100,415395,9,704.7,310.59,97.472,31.201,1.736,0.576,0.939
864,16-1_10min:n_15_t_32:_10009,1321.547,255,0,255,255,255,706.401,339.234,706.401,339.234,145.883,689.91,312.33,37.41,51.33,49.984,33.663,103.627,0.78,52.381,336994.587,255,NaN,NaN,100,445230,10,705.57,312.33,101.497,37.4,1.485,0.673,0.928
865,16-1_10min:n_15_t_37:_10010,2223.772,253.525,19.344,255,0,255,726.125,330.015,726.112,329.989,238.845,693.39,290.58,66.12,69.6,77.164,36.693,40.258,0.49,83.252,563780.75,255,-13.032,167.829,99.421,744855,11,709.05,360.18,55.646,46.804,2.103,0.476,0.81
866,16-1_10min:n_15_t_37:_10011,1482.767,255,0,255,255,255,714.678,342.514,714.678,342.514,153.265,689.91,319.29,48.72,45.24,52.98,35.634,140.824,0.793,53.418,378105.611,255,NaN,NaN,100,499545,12,700.35,321.03,127.057,38.141,1.487,0.673,0.931
867,16-1_10min:n_15_t_36:_10012,1269.321,255,0,255,255,255,715.59,341.996,715.59,341.996,151.015,689.04,318.42,46.11,46.98,46.757,34.565,122.82,0.699,50.265,323676.932,255,NaN,NaN,100,427635,13,689.04,341.04,156.541,41.096,1.353,0.739,0.894
868,16-1_10min:n_15_t_37:_10013,1330.63,255,0,255,255,255,720.07,342.035,720.07,342.035,145.075,698.61,317.55,40.89,48.72,50.321,33.668,115.805,0.794,51.411,339310.701,255,NaN,NaN,100,448290,14,712.53,319.29,113.962,36.272,1.495,0.669,0.946
869,16-1_10min:n_15_t_37:_10014,1299.597,255,0,255,255,255,721.982,341.833,721.982,341.833,150.506,698.61,318.42,47.85,45.24,49.366,33.519,130.297,0.721,52.984,331397.311,255,NaN,NaN,100,437835,15,700.35,333.21,150.489,38.632,1.473,0.679,0.884
870,16-1_10min:n_15_t_43:_10015,1447.95,255,0,255,255,255,733.576,343.047,733.576,343.047,172.529,714.27,306.24,44.37,61.77,55.813,33.031,112.211,0.611,62.161,369227.173,255,NaN,NaN,100,487815,16,728.19,306.24,96.429,36.155,1.69,0.592,0.857
871,16-1_10min:n_15_t_45:_10016,1544.833,255,0,255,255,255,731.278,343.165,731.278,343.165,191.071,696,308.85,63.51,53.94,51.707,38.04,152.584,0.532,66.086,393932.39,255,NaN,NaN,100,520455,17,696,340.17,163.951,47.004,1.359,0.736,0.784
872,16-1_10min:n_15_t_59:_10017,1501.69,255,0,255,255,255,737.417,344.725,737.417,344.725,187.38,705.57,312.33,59.16,55.68,53.142,35.979,148.633,0.537,64.227,382930.848,255,NaN,NaN,100,505920,18,705.57,340.17,155.171,45.663,1.477,0.677,0.823
873,16-1_10min:n_15_t_59:_10018,1666.694,255,0,255,255,255,742.185,343.299,742.185,343.299,182.794,711.66,314.07,59.16,55.68,58.138,36.501,134.33,0.627,66.143,425006.919,255,NaN,NaN,100,561510,19,731.67,314.94,125.362,39.841,1.593,0.628,0.888
874,16-1_10min:n_15_t_59:_10019,1808.234,255,0,255,255,255,745.28,346.401,745.28,346.401,194.588,714.27,317.55,58.29,62.64,67.74,33.988,131.122,0.6,71.658,461099.695,255,NaN,NaN,100,609195,20,731.67,317.55,119.055,43.234,1.993,0.502,0.831
875,16-1_10min:n_15_t_61:_10020,1567.54,255,0,255,255,255,760.416,353.111,760.416,353.111,182.284,733.41,321.9,52.2,60.9,64.664,30.865,127.947,0.593,66.257,399722.675,255,NaN,NaN,100,528105,21,745.59,321.9,113.199,34.054,2.095,0.477,0.823
876,16-1_10min:n_15_t_61:_10021,1554.673,255,0,255,255,255,766.262,356.152,766.262,356.152,179.015,735.15,324.51,54.81,59.16,62.228,31.81,130.135,0.61,64.221,396441.513,255,NaN,NaN,100,523770,22,735.15,341.91,144.372,35.323,1.956,0.511,0.83
877,16-1_10min:n_15_t_61:_10022,1753.737,255,0,255,255,255,767.785,354.524,767.785,354.524,197.471,736.89,317.55,59.16,66.99,62.03,35.998,127.756,0.565,69.437,447203.012,255,NaN,NaN,100,590835,23,766.47,317.55,105.255,42.934,1.723,0.58,0.788
878,16-1_10min:n_15_t_61:_10023,1870.3,255,0,255,255,255,769.701,356.571,769.701,356.571,201.671,739.5,316.68,58.29,71.34,63.136,37.717,121.078,0.578,73.23,476926.475,255,NaN,NaN,100,630105,24,769.95,316.68,103.046,43.319,1.674,0.597,0.805
879,16-1_10min:n_15_t_61:_10024,1419.944,255,0,255,255,255,766.344,357.132,766.344,357.132,184.024,736.89,327.12,52.2,62.64,58.688,30.806,119.683,0.527,67.949,362085.822,255,NaN,NaN,100,478380,25,736.89,345.39,140.194,38.757,1.905,0.525,0.841
880,16-1_10min:n_15_t_61:_10025,1677.29,255,0,255,255,255,763.885,353.227,763.885,353.227,233.29,722.97,321.03,70.47,72.21,65.057,32.826,133.265,0.387,88.055,427709.052,255,NaN,NaN,100,565080,26,722.97,339.3,142.224,46.497,1.982,0.505,0.701
881,16-1_10min:n_15_t_61:_10026,1720.434,255,0,255,255,255,760.821,352,760.821,352,256.842,715.14,320.16,77.43,78.3,66.945,32.721,137.87,0.328,97.975,438710.594,255,NaN,NaN,100,579615,27,715.14,338.43,142.214,49.932,2.046,0.489,0.617
882,16-1_10min:n_15_t_61:_10027,1665.18,255,0,255,255,255,757.616,351.35,757.616,351.35,259.091,709.05,321.9,83.52,74.82,65.261,32.488,143.358,0.312,99.424,424620.9,255,NaN,NaN,100,561000,28,709.05,341.91,147.144,50.416,2.009,0.498,0.588
883,16-1_10min:n_15_t_61:_10028,1790.069,255,0,255,255,255,757.007,349.409,757.007,349.409,281.5,709.92,313.2,80.91,86.13,61.876,36.835,140.526,0.284,100.747,456467.468,255,NaN,NaN,100,603075,29,709.92,339.3,143.427,60.23,1.68,0.595,0.542
884,16-1_10min:n_15_t_61:_10029,1845.322,255,0,255,255,255,759.631,348.963,759.631,348.963,275.05,715.14,313.2,73.95,87.87,62.479,37.605,134.986,0.307,96.914,470557.161,255,NaN,NaN,100,621690,30,715.14,338.43,139.733,58.962,1.661,0.602,0.586
885,16-1_10min:n_15_t_61:_10030,1911.172,255,0,255,255,255,761.742,348.081,761.742,348.081,263.678,716.01,312.33,71.34,86.13,62.329,39.041,133.962,0.345,91.912,487348.987,255,NaN,NaN,100,643875,31,717.75,337.56,139.222,58.414,1.597,0.626,0.622
886,16-1_10min:n_15_t_61:_10031,1804.45,255,0,255,255,255,765.002,347.511,765.002,347.511,246.191,722.1,313.2,69.6,77.43,56.954,40.34,138.888,0.374,81.66,460134.648,255,NaN,NaN,100,607920,32,722.1,339.3,141.054,56.502,1.412,0.708,0.637
887,16-1_10min:n_15_t_61:_10032,1788.555,255,0,255,255,255,767.908,349.537,767.908,349.537,242.077,727.32,314.07,61.77,80.91,57.023,39.936,124.393,0.384,81.376,456081.448,255,NaN,NaN,100,602565,33,776.91,314.07,96.137,57.195,1.428,0.7,0.659
888,16-1_10min:n_15_t_61:_10033,1751.467,255,0,255,255,255,767.208,348.822,767.208,348.822,238.263,728.19,313.2,58.29,81.78,55.137,40.445,118.237,0.388,82.338,446623.983,255,NaN,NaN,100,590070,34,776.04,313.2,96.674,56.146,1.363,0.734,0.679
889,16-1_10min:n_15_t_61:_10034,1728.76,255,0,255,255,255,767.731,348.756,767.731,348.756,242.674,727.32,314.07,60.9,81.78,53.648,41.029,107.171,0.369,81.854,440833.698,255,NaN,NaN,100,582420,35,780.39,314.07,92.437,60.007,1.308,0.765,0.638
890,16-1_10min:n_15_t_61:_10035,1715.892,255,0,255,255,255,770.836,349.066,770.836,349.066,251.076,729.06,315.81,62.64,83.52,54.471,40.109,103.332,0.342,83.561,437552.536,255,NaN,NaN,100,578085,36,783,315.81,91.79,60.911,1.358,0.736,0.604
891,16-1_10min:n_15_t_61:_10036,1894.521,255,0,255,255,255,778.064,350.287,778.064,350.287,267.071,733.41,316.68,73.08,82.65,55.69,43.314,119.073,0.334,83.02,483102.779,255,NaN,NaN,100,638265,37,785.61,399.33,84.588,63.019,1.286,0.778,0.567
892,16-1_10min:n_15_t_61:_10037,1909.659,255,0,255,255,255,780.609,351.215,780.609,351.215,247.297,739.5,314.07,63.51,83.52,57.591,42.219,111.709,0.392,83.633,486962.968,255,NaN,NaN,100,643365,38,788.22,397.59,87.019,60.39,1.364,0.733,0.637
893,16-1_10min:n_15_t_61:_10038,1732.544,255,0,255,255,255,779.564,352.497,779.564,352.497,240.301,738.63,316.68,58.29,81.78,56.147,39.289,111.312,0.377,81.896,441798.746,255,NaN,NaN,100,583695,39,789.09,398.46,86.955,58.023,1.429,0.7,0.639
894,16-1_10min:n_15_t_61:_10039,1911.172,255,0,255,255,255,781.15,353.473,781.15,353.473,235.714,743.85,317.55,56.55,82.65,61.841,39.349,105.942,0.432,82.943,487348.987,255,NaN,NaN,100,643875,40,788.22,400.2,85.186,55.095,1.572,0.636,0.696
895,16-1_10min:n_15_t_61:_10040,1541.805,255,0,255,255,255,785.71,357.438,785.71,357.438,207.329,763.86,316.68,35.67,87,74.484,26.356,97.164,0.451,87.156,393160.351,255,NaN,NaN,100,519435,41,787.35,403.68,86.566,33.563,2.826,0.354,0.804
896,16-1_10min:n_15_t_61:_10041,1687.887,255,0,255,255,255,783.552,357.073,783.552,357.073,221.161,753.42,319.29,46.11,84.39,69.447,30.946,102.294,0.434,84.551,430411.185,255,NaN,NaN,100,568650,42,786.48,403.68,86.46,43.648,2.244,0.446,0.716
897,16-1_10min:n_15_t_61:_10042,1816.56,255,0,255,255,255,785.194,353.381,785.194,353.381,228.121,750.81,320.16,53.07,82.65,63.349,36.511,97.534,0.439,83.02,463222.8,255,NaN,NaN,100,612000,43,789.96,402.81,84.588,51.542,1.735,0.576,0.724
898,16-1_10min:n_15_t_61:_10043,2017.895,255,0,255,255,255,787.462,351.542,787.462,351.542,238.685,751.68,316.68,57.42,86.13,64.579,39.785,89.003,0.445,86.76,514563.327,255,NaN,NaN,100,679830,44,789.96,402.81,83.089,54.847,1.623,0.616,0.719
899,16-1_10min:n_15_t_61:_10044,2017.895,0,0,0,0,0,787.462,351.542,787.462,351.542,238.685,751.68,316.68,57.42,86.13,64.579,39.785,89.003,0.445,86.76,0,0,NaN,NaN,0,0,45,789.96,402.81,83.089,54.847,1.623,0.616,0.719
900,16-1_10min:n_15_t_61:_10045,1457.789,255,0,255,255,255,793.62,354.759,793.62,354.759,195.112,780.39,322.77,32.19,80.91,74.813,24.81,82.207,0.481,81.395,371736.297,255,NaN,NaN,100,491130,46,788.22,403.68,79.531,30.818,3.015,0.332,0.875
901,16-1_10min:n_15_t_61:_10046,1478.983,255,0,255,255,255,793.418,360.464,793.418,360.464,192.528,780.39,324.51,26.97,81.78,82.321,22.875,86.312,0.501,82.815,377140.563,255,NaN,NaN,100,498270,47,787.35,406.29,80.933,26.461,3.599,0.278,0.908
902,16-1_10min:n_15_t_61:_10047,1512.286,255,0,255,255,255,795.597,356.541,795.597,356.541,205.218,783.87,314.07,24.36,90.48,90.848,21.195,83.936,0.451,91.184,385632.981,255,NaN,NaN,100,509490,48,790.83,404.55,82.875,24.111,4.286,0.233,0.928
903,16-1_10min:n_15_t_61:_10048,1588.733,255,0,255,255,255,795.262,357.075,795.262,357.075,215.781,782.13,312.33,26.97,95.7,90.374,22.383,83.288,0.429,96.586,405126.94,255,NaN,NaN,100,535245,49,789.09,408.03,82.235,26.607,4.038,0.248,0.921
904,16-1_10min:n_15_t_61:_10049,1257.211,255,0,255,255,255,797.847,355.91,797.847,355.91,220.455,788.22,307.11,20.01,100.92,101.234,15.812,82.766,0.325,101.76,320588.78,255,NaN,NaN,100,423555,50,792.57,408.03,82.632,18.427,6.402,0.156,0.915
905,16-1_10min:n_15_t_61:_10050,1257.211,255,0,255,255,255,797.847,355.91,797.847,355.91,220.455,788.22,307.11,20.01,100.92,101.234,15.812,82.766,0.325,101.76,320588.78,255,NaN,NaN,100,423555,51,792.57,408.03,82.632,18.427,6.402,0.156,0.915
906,16-1_10min:n_15_t_61:_10051,1750.71,255,0,255,255,255,791.869,351.883,791.869,351.883,233.552,762.99,307.11,46.11,93.09,69.902,31.889,84.208,0.403,94.258,446430.973,255,NaN,NaN,100,589815,52,792.57,400.2,80.972,43.085,2.192,0.456,0.746
907,16-1_10min:n_15_t_61:_10052,1447.95,255,0,255,255,255,792.304,354.724,792.304,354.724,235.678,774.3,304.5,35.67,101.79,84.014,21.944,83.471,0.328,103.417,369227.173,255,NaN,NaN,100,487815,53,789.96,406.29,79.824,30.633,3.829,0.261,0.737
908,16-1_10min:n_15_t_61:_10053,1447.95,255,0,255,255,255,792.304,354.724,792.304,354.724,235.678,774.3,304.5,35.67,101.79,84.014,21.944,83.471,0.328,103.417,369227.173,255,NaN,NaN,100,487815,54,789.96,406.29,79.824,30.633,3.829,0.261,0.737
909,16-1_10min:n_15_t_61:_10054,1447.95,255,0,255,255,255,792.304,354.724,792.304,354.724,235.678,774.3,304.5,35.67,101.79,84.014,21.944,83.471,0.328,103.417,369227.173,255,NaN,NaN,100,487815,55,789.96,406.29,79.824,30.633,3.829,0.261,0.737
910,16-1_10min:n_15_t_61:_10055,1689.401,255,0,255,255,255,788.994,354.471,788.994,354.471,241.655,757.77,314.94,53.94,89.61,63.231,34.018,85.817,0.364,91.284,430797.204,255,NaN,NaN,100,569160,56,794.31,404.55,79.011,49.737,1.859,0.538,0.656
911,16-1_10min:n_15_t_61:_10056,1720.434,255,0,255,255,255,790.991,350.881,790.991,350.881,251.585,756.9,310.59,59.16,90.48,60.156,36.414,77.302,0.342,92.138,438710.594,255,NaN,NaN,100,579615,57,795.18,401.07,79.114,53.526,1.652,0.605,0.603
912,16-1_10min:n_15_t_61:_10057,1720.434,255,0,255,255,255,790.991,350.881,790.991,350.881,251.585,756.9,310.59,59.16,90.48,60.156,36.414,77.302,0.342,92.138,438710.594,255,NaN,NaN,100,579615,58,795.18,401.07,79.114,53.526,1.652,0.605,0.603
913,16-1_10min:n_15_t_61:_10058,1720.434,255,0,255,255,255,790.991,350.881,790.991,350.881,251.585,756.9,310.59,59.16,90.48,60.156,36.414,77.302,0.342,92.138,438710.594,255,NaN,NaN,100,579615,59,795.18,401.07,79.114,53.526,1.652,0.605,0.603
